Identifier,Location,Date,Languages,medium,transcription,translation,url,image_id
 = P.Bagnall 54 = P. Lund. inv. 69 = lund 76,unbekannt,501 CE - 700 CE," grc, grc",,,,"/ddbdp/p.bagnall;;54?rows=3&start=1828&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1829&t=3676",1578
 = P.Bagnall 70 Z. 1 - 9 = Col. inv. 33 recto = columbia p425,Arsinoites Arsinoites Arsinoites,232 CE," grc, grc",,,,"/ddbdp/p.bagnall;;70lin1_9?rows=3&start=1829&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1830&t=3676",1579
 = P.Batav. 20,unbekannt,501 CE - 600 CE," grc, grc",,,,"/ddbdp/p.batav;;20?rows=3&start=1832&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1833&t=3676",1580
 = P.Batav. 21 = Leiden Pap. Inst. inv. 78 = leidenpapinst p0078,Oxyrhynchos,401 CE - 500 CE," grc, grc",,,,"/ddbdp/p.batav;;21?rows=3&start=1833&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1834&t=3676",1581
 = P.Batav. 25 = Leiden Pap. Inst. inv. O. 41 = leidenpapinst o041,Theben,46 BCE," grc, grc",,,,"/ddbdp/p.batav;;25?rows=3&start=1834&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1835&t=3676",1582
 = Short Texts 2 1034 = Leiden Pap. Inst. V24 = leidenpapinst v024,Panopolites (?),101 CE - 200 CE," grc, grc",,,,"/ddbdp/p.batav;;29?rows=3&start=1835&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1836&t=3676",1583
 = Short Texts 2 1035 = Leiden Pap. Inst. V22 = leidenpapinst v022,Panopolites (?),101 CE - 200 CE," grc, grc",,,,"/ddbdp/p.batav;;30?rows=3&start=1836&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1837&t=3676",1584
 = Short Texts 2 1036 = Leiden Pap. Inst. V23 = leidenpapinst v023,Panopolites (?),101 CE - 200 CE," grc, grc",,,,"/ddbdp/p.batav;;31?rows=3&start=1837&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1838&t=3676",1585
 = Short Texts 2 1037 = Leiden Pap. Inst. V25 = leidenpapinst v025,Panopolites (?),151 CE - 200 CE," grc, grc",,,,"/ddbdp/p.batav;;32?rows=3&start=1838&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1839&t=3676",1586
 = P.Batav. 33 = Leiden Pap. Inst. V30 = leidenpapinst v030,Panopolites,101 CE - 200 CE," grc, grc",,,,"/ddbdp/p.batav;;33?rows=3&start=1839&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1840&t=3676",1587
 = P.Batav. 34 = Leiden Pap. Inst. V29 = leidenpapinst v029,Panopolites,101 CE - 200 CE," grc, grc",,,,"/ddbdp/p.batav;;34?rows=3&start=1840&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1841&t=3676",1588
 = P.Batav. 35 = Leiden Pap. Inst. V28 = leidenpapinst v028,Panopolites,101 CE - 200 CE," grc, grc",,,,"/ddbdp/p.batav;;35?rows=3&start=1841&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1842&t=3676",1589
 = P.Batav. 36 = Leiden Pap. Inst. V26 = leidenpapinst v026,Panopolites,101 CE - 200 CE," grc, grc",,,,"/ddbdp/p.batav;;36?rows=3&start=1842&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1843&t=3676",1590
 = P.Batav. 37 = Leiden Pap. Inst. V31 = leidenpapinst v031,Panopolites,101 CE - 200 CE," grc, grc",,,,"/ddbdp/p.batav;;37?rows=3&start=1843&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1844&t=3676",1591
 = P.Batav. 38 = Leiden Pap. Inst. V27 = leidenpapinst v027,Panopolites,101 CE - 200 CE," grc, grc",,,,"/ddbdp/p.batav;;38?rows=3&start=1844&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1845&t=3676",1592
 = P.Batav. 39 = Leiden Pap. Inst. V32 = leidenpapinst v032,Panopolites,101 CE - 200 CE," grc, grc",,,,"/ddbdp/p.batav;;39?rows=3&start=1845&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1846&t=3676",1593
 = P.Col. 3 38 = P.Col. 3 38 = Col.inv. 338 = columbia p38,Philadelphia (Arsinoites) Philadelphia (Arsinoites),254 BCE - 250 BCE," grc, grc",,,,"/ddbdp/p.cair.zen;4;59758?rows=3&start=1846&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1847&t=3676",1594
 = P.Col. 3 37 = P.Col. 3 37 = Col.inv. 268 = columbia p37,Philadelphia (Arsinoites) Philadelphia (Arsinoites) Philadelphia (Arsinoites),254 BCE - 250 BCE," grc, grc",,,,"/ddbdp/p.cair.zen;4;59799?rows=3&start=1847&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1848&t=3676",1595
 = P.Cair. Zen. 5 59804 = P.Col. 3 3 = Col.inv. 299 = columbia p2,Gaza (Palästina),258 BCE," grc, grc",,,,"/ddbdp/p.cair.zen;5;59804?rows=3&start=1848&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1849&t=3676",1596
 = P.Col. 1  = P.Col. 1 Inv480 = Col.inv. 480 = columbia p338,Arsinoites Arsinoites Ägypten,198 BCE - 197 BCE," grc, grc",,,,"/ddbdp/p.col;1;Inv480?rows=3&start=1849&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1850&t=3676",1597
 = P.Col. 2 1 = P.Col. 2 1 = 3 = 9 and 1 = Col.inv. 1 = columbia p326,Theadelphia (Arsinoites),134 CE - 135 CE," grc, grc",,,,"/ddbdp/p.col;2;1,r,1b?rows=3&start=1850&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1851&t=3676",1598
 = P.Col. 2 1 = P.Col. 2 1 = 1 = Col.inv. 1 = columbia p327,Theadelphia (Arsinoites),129 CE," grc, grc",,,,"/ddbdp/p.col;2;1,r,2?rows=3&start=1852&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1853&t=3676",1599
 = P.Col. 2 1 = P.Col. 2 1 = 5 = Col.inv. 1 = columbia p328,Theadelphia (Arsinoites),135 CE - 145 CE," grc, grc",,,,"/ddbdp/p.col;2;1,r,3?rows=3&start=1853&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1854&t=3676",1600
 = P.Col. 2 1 = P.Col. 2 1 = 4 = Col.inv. 1 = columbia p330,Ptolemais Euergetis (Arsinoites),136 CE - 175 CE," grc, grc",,,,"/ddbdp/p.col;2;1,r,5?rows=3&start=1854&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1855&t=3676",1601
 = P.Col. 2 1 = P.Col. 2 1 = 6 = Col.inv. 1 = columbia p331,Euhemeria (Arsinoites),157 CE," grc, grc",,,,"/ddbdp/p.col;2;1,r,6?rows=3&start=1855&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1856&t=3676",1602
 = P.Col. 2 1 = P.Col. 2 1 = 7 and 1 = 10 = Col.inv. 1 = columbia p329,Ptolemais Euergetis (Arsinoites),155 CE," grc, grc",,,,"/ddbdp/p.col;2;1,r,4col1?rows=3&start=1856&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1857&t=3676",1603
 = P.Col. 3 2 = P.Col. 3 2 = Col.inv. 205 = columbia p1,unbekannt,259 BCE," grc, grc",,,,"/ddbdp/p.col;3;2?rows=3&start=1875&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1876&t=3676",1604
 = P.Col. 3 4 = P.Col. 3 4 = Col.inv. 212 = columbia p3,unbekannt,258 BCE - 257 BCE," grc, grc",,,,"/ddbdp/p.col;3;4?rows=3&start=1877&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1878&t=3676",1605
 = P.Col. 3 4 = P.Col. 3 4a = Col.inv. 212 verso = columbia p4,unbekannt,258 BCE - 257 BCE," grc, grc",,,,"/ddbdp/p.col;3;4a?rows=3&start=1876&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1877&t=3676",1606
 = P.Col. 3 5 = P.Col. 4 63 = Col.inv. 231 = columbia p5,Philadelphia? (Arsinoites) Philadelphia? (Arsinoites),257 BCE," grc, grc",,,,"/ddbdp/p.col;3;5?rows=3&start=1878&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1879&t=3676",1607
 = P.Col. 3 6 = P.Col. 3 6 = Col.inv. 286 = columbia p6,unbekannt,257 BCE," grc, grc",,,,"/ddbdp/p.col;3;6?rows=3&start=1879&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1880&t=3676",1608
 = P.Col. 3 8 = P.Col. 3 8 = Col.inv. 288 = columbia p8,Memphis (?),257 BCE," grc, grc",,,,"/ddbdp/p.col;3;8?rows=3&start=1880&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1881&t=3676",1609
 = P.Col. 3 9 = P.Col. 3 9 = Col.inv. 291 = columbia p9,unbekannt,257 BCE," grc, grc",,,,"/ddbdp/p.col;3;9?rows=3&start=1881&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1882&t=3676",1610
 = P.Col. 3 10 = P.Col. 3 10 = Col.inv. 292 = columbia p10,Arsinoites (?),257 BCE," grc, grc",,,,"/ddbdp/p.col;3;10?rows=3&start=1882&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1883&t=3676",1611
 = P.Col. 3 11 = P.Col. 3 11 = Col.inv. 300 = columbia p11,Arsinoites (?),257 BCE," grc, grc",,,,"/ddbdp/p.col;3;11?rows=3&start=1883&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1884&t=3676",1612
 = P.Col. 3 12 = P.Col. 3 12 = Col.inv. 293 = columbia p12,unbekannt,257 BCE," grc, grc",,,,"/ddbdp/p.col;3;12?rows=3&start=1884&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1885&t=3676",1613
 = P.Col. 3 13 = P.Col. 3 13 = Col.inv. 4 = columbia p13,Philadelphia? (Arsinoites),257 BCE," grc, grc",,,,"/ddbdp/p.col;3;13?rows=3&start=1885&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1886&t=3676",1614
 = P.Col. 3 15 = P.Col. 3 15 = Col.inv. 382 + 297 = columbia p15,unbekannt,257 BCE," grc, grc",,,,"/ddbdp/p.col;3;15?rows=3&start=1886&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1887&t=3676",1615
 = P.Col. 3 16 = Col.inv. 265 = columbia p16,Delta (?),257 BCE," grc, grc",,,,"/ddbdp/p.col;3;16?rows=3&start=1887&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1888&t=3676",1616
 = P.Col. 3 17 = P.Col. 3 17 = Col.inv. 294 = columbia p17,unbekannt,257 BCE," grc, grc",,,,"/ddbdp/p.col;3;17?rows=3&start=1888&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1889&t=3676",1617
 = P.Col. 3 18 = P.Col. 3 18 = Col.inv. 296 = columbia p18,unbekannt,257 BCE," grc, grc",,,,"/ddbdp/p.col;3;18?rows=3&start=1889&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1890&t=3676",1618
 = P.Col. 3 19 = P.Col. 3 19 = Col.inv. 269 = columbia p19,Alexandria (?),257 BCE," grc, grc",,,,"/ddbdp/p.col;3;19?rows=3&start=1890&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1891&t=3676",1619
 = P.Col. 3 20 = P.Col. 3 20 = Col.inv. 334 = columbia p20,Philadelphia? (Arsinoites),257 BCE," grc, grc",,,,"/ddbdp/p.col;3;20?rows=3&start=1891&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1892&t=3676",1620
 = P.Col. 3 21 = P.Col. 3 21 = Col.inv. 3 = columbia p21,Memphis (?),257 BCE - 256 BCE," grc, grc",,,,"/ddbdp/p.col;3;21?rows=3&start=1892&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1893&t=3676",1621
 = P.Col. 3 22 = P.Col. 3 22 = Col.inv. 362 = columbia p22,Philadelphia? (Arsinoites),256 BCE," grc, grc",,,,"/ddbdp/p.col;3;22?rows=3&start=1893&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1894&t=3676",1622
 = P.Col. 3 23 = Col.inv. 366 = columbia p23,Philadelphia? (Arsinoites),256 BCE," grc, grc",,,,"/ddbdp/p.col;3;23?rows=3&start=1894&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1895&t=3676",1623
 = P.Col. 3 24 = P.Col. 3 24 = Col.inv. 220 = columbia p24,Philadelphia? (Arsinoites),256 BCE," grc, grc",,,,"/ddbdp/p.col;3;24?rows=3&start=1895&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1896&t=3676",1624
 = P.Col. 3 25 = P.Col. 3 25 = Col.inv. 343 = columbia p25,Philadelphia? (Arsinoites),256 BCE," grc, grc",,,,"/ddbdp/p.col;3;25?rows=3&start=1896&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1897&t=3676",1625
 = P.Col. 3 27 = P.Col. 3 27 = Col.inv. 302a = columbia p27,Philadelphia? (Arsinoites),256 BCE," grc, grc",,,,"/ddbdp/p.col;3;27?rows=3&start=1897&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1898&t=3676",1626
 = P.Col. 3 28 = Col.inv. 285 = columbia p28,Philadelphia? (Arsinoites),256 BCE," grc, grc",,,,"/ddbdp/p.col;3;28?rows=3&start=1898&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1899&t=3676",1627
 = P.Col. 3 29 = P.Col. 3 29 = Col.inv. 304b and 356 = columbia p29,unbekannt,256 BCE," grc, grc",,,,"/ddbdp/p.col;3;29?rows=3&start=1899&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1900&t=3676",1628
 = P.Col. 3 30 = P.Col. 3 30 = Col.inv. 233 = columbia p30,unbekannt,256 BCE," grc, grc",,,,"/ddbdp/p.col;3;30?rows=3&start=1900&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1901&t=3676",1629
 = P.Col. 3 31 = P.Col. 3 31 = Col.inv. 263 = columbia p31,unbekannt,256 BCE," grc, grc",,,,"/ddbdp/p.col;3;31?rows=3&start=1901&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1902&t=3676",1630
 = P.Col. 3 32 = P.Col. 3 32 = Col.inv. 484 = columbia p32,Arsinoites (?),255 BCE," grc, grc",,,,"/ddbdp/p.col;3;32?rows=3&start=1902&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1903&t=3676",1631
 = P.Col. 3 33 = P.Col. 3 33 = Col.inv. 245 = columbia p33,Philadelphia (Arsinoites),255 BCE," grc, grc",,,,"/ddbdp/p.col;3;33?rows=3&start=1903&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1904&t=3676",1632
 = P.Col. 3 34 = P.Col. 3 34 = Col.inv. 381 = columbia p34,Krokodilopolis? (Arsinoites),254 BCE," grc, grc",,,,"/ddbdp/p.col;3;34?rows=3&start=1904&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1905&t=3676",1633
 = P.Col. 3 35 = P.Col. 3 35 = Col.inv. 306b = columbia p35,Arsinoites (?),254 BCE," grc, grc",,,,"/ddbdp/p.col;3;35?rows=3&start=1905&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1906&t=3676",1634
 = P.Col. 3 36 = P.Col. 3 36 = Col.inv. 216 = columbia p36,Philadelphia? (Arsinoites),254 BCE," grc, grc",,,,"/ddbdp/p.col;3;36?rows=3&start=1906&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1907&t=3676",1635
 = P.Col. 3 41 = P.Col. 3 41 = Col.inv.275 = columbia p41,Arsinoites (?),254 BCE," grc, grc",,,,"/ddbdp/p.col;3;41?rows=3&start=1909&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1910&t=3676",1636
 = P.Col. 3 42 = P.Col. 3 42 = Col.inv. 264 = columbia p42,unbekannt,254 BCE," grc, grc",,,,"/ddbdp/p.col;3;42?rows=3&start=1910&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1911&t=3676",1637
 = P.Col. 3 43 = P.Col. 3 43 = Col.inv. 209 = columbia p43,unbekannt,253 BCE," grc, grc",,,,"/ddbdp/p.col;3;43?rows=3&start=1911&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1912&t=3676",1638
 = P.Col. 3 44 = P.Col. 3 44 = Col.inv. 206 = columbia p44,unbekannt,253 BCE," grc, grc",,,,"/ddbdp/p.col;3;44?rows=3&start=1912&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1913&t=3676",1639
 = P.Col. 3 45 = P.Col. 3 45 = Col.inv. 235 = columbia p45,Philadelphia? (Arsinoites),255 BCE - 251 BCE," grc, grc",,,,"/ddbdp/p.col;3;45?rows=3&start=1913&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1914&t=3676",1640
 = P.Col. 3 46 = P.Col. 3 46 = Col.inv. 365 = columbia p46,Syron Kome? (Arsinoites),253 BCE," grc, grc",,,,"/ddbdp/p.col;3;46?rows=3&start=1914&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1915&t=3676",1641
 = P.Col. 3 49 = P.Col. 3 49 = Col.inv. 221 = columbia p49,Philadelphia? (Arsinoites),252 BCE," grc, grc",,,,"/ddbdp/p.col;3;49?rows=3&start=1915&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1916&t=3676",1642
 = P.Col. 3 50 = P.Col. 3 50 = Col.inv. 303b = columbia p50,unbekannt,251 BCE," grc, grc",,,,"/ddbdp/p.col;3;50?rows=3&start=1916&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1917&t=3676",1643
 = P.Col. 3 51 = P.Col. 3 51 = Col.inv. 276 = columbia p51,unbekannt,251 BCE - 250 BCE," grc, grc",,,,"/ddbdp/p.col;3;51?rows=3&start=1917&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1918&t=3676",1644
 = P.Col. 3 52 = P.Col. 3 52 = Col.inv. 219 = columbia p52,unbekannt,251 BCE," grc, grc",,,,"/ddbdp/p.col;3;52?rows=3&start=1918&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1919&t=3676",1645
 = P.Col. 3 53 = P.Col. 3 53 = Col.inv. 273 = columbia p53,unbekannt,250 BCE," grc, grc",,,,"/ddbdp/p.col;3;53?rows=3&start=1919&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1920&t=3676",1646
 = P.Col. 3 54 = P.Col. 3 54 = Col.inv. 270 = columbia p54,Arsinoites (?),250 BCE," grc, grc",,,,"/ddbdp/p.col;3;54?rows=3&start=1920&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1921&t=3676",1647
 = P.Col. 3 55 = P.Col. 3 55 = Col.inv. 210 = columbia p55,Arsinoites (?),250 BCE," grc, grc",,,,"/ddbdp/p.col;3;55?rows=3&start=1921&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1922&t=3676",1648
 = P.Col. 3 56 = P.Col. 3 56 = Col.inv. 347 = columbia p56,unbekannt,251 BCE," grc, grc",,,,"/ddbdp/p.col;3;56?rows=3&start=1922&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1923&t=3676",1649
 = P.Col. 3 57 = P.Col. 3 57 = Col.inv. 217 = columbia p57,Philadelphia? (Arsinoites),248 BCE," grc, grc",,,,"/ddbdp/p.col;3;57?rows=3&start=1923&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1924&t=3676",1650
 = P.Col. 3 58 = P.Col. 3 58 = Col.inv. 238 = columbia p58,Philadelphia? (Arsinoites),248 BCE," grc, grc",,,,"/ddbdp/p.col;3;58?rows=3&start=1924&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1925&t=3676",1651
 = P.Col. 3 59 = P.Col. 3 59 = Col.inv. 360 = columbia p59,Philadelphia? (Arsinoites),248 BCE," grc, grc",,,,"/ddbdp/p.col;3;59?rows=3&start=1925&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1926&t=3676",1652
 = P.Col. 4 60 = P.Col. 4 60 = Col.inv. 363 = columbia p60,unbekannt,275 BCE - 226 BCE," grc, grc",,,,"/ddbdp/p.col;4;60?rows=3&start=1926&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1927&t=3676",1653
 = P.Col. 4 62 = P.Col. 4 62 = Col.inv. 353 = columbia p62,Philadelphia? (Arsinoites),259 BCE - 257 BCE," grc, grc",,,,"/ddbdp/p.col;4;62?rows=3&start=1927&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1928&t=3676",1654
 = P.Col. 4 64 = P.Col. 4 64 = Col.inv. 289 = columbia p63,Philadelphia (Arsinoites),257 BCE - 255 BCE," grc, grc",,,,"/ddbdp/p.col;4;64?rows=3&start=1929&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1930&t=3676",1655
 = P.Col. 4 65 = P.Col. 4 65 = Col.inv. 194a = columbia p64,Philadelphia (Arsinoites),256 BCE - 255 BCE," grc, grc",,,,"/ddbdp/p.col;4;65?rows=3&start=1930&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1931&t=3676",1656
 = P.Col. 4 66 = P.Col. 4 66 = Col.inv. 274 = columbia p65,Philadelphia (Arsinoites),256 BCE - 255 BCE," grc, grc",,,,"/ddbdp/p.col;4;66?rows=3&start=1931&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1932&t=3676",1657
 = P.Col. 4 67 = P.Col. 4 67 = Col.inv. 76b = columbia p66,Philadelphia? (Arsinoites),255 BCE," grc, grc",,,,"/ddbdp/p.col;4;67?rows=3&start=1932&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1933&t=3676",1658
 = P.Col. 4 68 = P.Col. 4 68 = Col.inv. 383 = columbia p67,Arsinoites (?),253 BCE," grc, grc",,,,"/ddbdp/p.col;4;68?rows=3&start=1933&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1934&t=3676",1659
 = P.Col. 4 69 = P.Col. 4 69 = Col.inv. 304a = columbia p68,Philadelphia? (Arsinoites),257 BCE - 249 BCE," grc, grc",,,,"/ddbdp/p.col;4;69?rows=3&start=1934&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1935&t=3676",1660
 = P.Col. 4 70 = P.Col. 4 70 = Col.inv. 279 = columbia p69,Memphis (?),256 BCE - 246 BCE," grc, grc",,,,"/ddbdp/p.col;4;70?rows=3&start=1935&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1936&t=3676",1661
 = P.Col. 4 71 = P.Col. 4 71 = Col.inv. 287 = columbia p70,Philadelphia? (Arsinoites),255 BCE," grc, grc",,,,"/ddbdp/p.col;4;71?rows=3&start=1936&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1937&t=3676",1662
 = P.Col. 4 72 = P.Col. 4 72 = Col.inv. 306c = columbia p71,Philadelphia? (Arsinoites),255 BCE - 250 BCE," grc, grc",,,,"/ddbdp/p.col;4;72?rows=3&start=1937&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=1938&t=3676",1663
